8877689391,2016-03-28 12:00:00,2493
1503960366,2016-03-26 17:00:00,2491
6962181067,2016-03-12 09:00:00,2491
8053475328,2016-04-06 14:00:00,2490
1503960366,2016-03-14 09:00:00,2489
5577150313,2016-03-23 12:00:00,2489
2022484408,2016-04-07 14:00:00,2489
1503960366,2016-04-08 14:00:00,2489
7086361926,2016-04-07 18:00:00,2487
5577150313,2016-04-01 11:00:00,2481
8053475328,2016-04-08 14:00:00,2481
1503960366,2016-03-14 23:00:00,2480
3977333714,2016-04-08 14:00:00,2476
8877689391,2016-04-08 21:00:00,2476
5577150313,2016-03-28 20:00:00,2474
3372868164,2016-03-31 07:00:00,2472
6962181067,2016-03-26 16:00:00,2465
7007744171,2016-03-22 09:00:00,2464
1927972279,2016-03-28 14:00:00,2464
7007744171,2016-03-21 09:00:00,2461
3372868164,2016-03-16 09:00:00,2452
5577150313,2016-03-13 17:00:00,2452
6962181067,2016-04-09 13:00:00,2449
3372868164,2016-03-30 11:00:00,2446
2347167796,2016-03-19 09:00:00,2443
6962181067,2016-04-03 16:00:00,2442
6962181067,2016-03-17 16:00:00,2441
6962181067,2016-03-23 15:00:00,2438
3372868164,2016-03-27 16:00:00,2436
8378563200,2016-04-01 11:00:00,2436
3372868164,2016-03-24 07:00:00,2434
6775888955,2016-04-07 14:00:00,2434
5553957443,2016-03-14 17:00:00,2433
1927972279,2016-03-28 20:00:00,2432
5577150313,2016-03-29 11:00:00,2430
8053475328,2016-04-07 20:00:00,2428
1644430081,2016-04-02 17:00:00,2426
6962181067,2016-03-21 15:00:00,2425
6962181067,2016-04-06 12:00:00,2424
4445114986,2016-04-11 18:00:00,2424
5577150313,2016-04-10 20:00:00,2421
1503960366,2016-03-27 19:00:00,2421
5577150313,2016-03-12 08:00:00,2417
1503960366,2016-04-09 17:00:00,2417
7007744171,2016-03-22 18:00:00,2413
6775888955,2016-04-07 13:00:00,2412
8877689391,2016-03-14 12:00:00,2412
6962181067,2016-03-25 11:00:00,2411
6962181067,2016-03-23 14:00:00,2411
6962181067,2016-04-01 10:00:00,2402
6775888955,2016-04-08 17:00:00,2399
2022484408,2016-03-15 11:00:00,2398
6775888955,2016-04-07 12:00:00,2397
8053475328,2016-03-19 15:00:00,2396
2347167796,2016-03-18 21:00:00,2396
6962181067,2016-03-30 16:00:00,2393
2022484408,2016-04-05 14:00:00,2393
5577150313,2016-03-16 06:00:00,2393
8053475328,2016-03-15 19:00:00,2391
